datetime,pm10,pm2_5,nitrogen_dioxide,sulphur_dioxide,ozone,hour,day_of_week,month
2023-03-29 07:00:00,15.3,10.3,34.6,3.7,33.0,7,2,3
2023-03-29 08:00:00,16.3,11.1,44.0,4.5,30.0,8,2,3
2023-03-29 09:00:00,18.0,11.2,51.7,3.6,24.0,9,2,3
2023-03-29 10:00:00,16.9,10.9,45.9,3.4,25.0,10,2,3
2023-03-29 11:00:00,19.2,11.5,44.4,2.9,38.0,11,2,3
2023-03-29 12:00:00,19.4,11.0,34.2,3.3,57.0,12,2,3
2023-03-29 13:00:00,19.5,11.0,24.7,3.2,67.0,13,2,3
2023-03-29 14:00:00,19.3,9.9,18.7,2.6,79.0,14,2,3
2023-03-29 15:00:00,18.7,8.9,14.2,2.5,83.0,15,2,3
2023-03-29 16:00:00,18.8,8.6,13.0,2.5,89.0,16,2,3
2023-03-29 17:00:00,19.1,9.5,12.6,2.6,93.0,17,2,3
2023-03-29 18:00:00,18.8,10.5,13.7,2.6,90.0,18,2,3
2023-03-29 19:00:00,19.6,10.4,19.6,3.3,86.0,19,2,3
2023-03-29 20:00:00,19.2,10.3,26.9,3.0,77.0,20,2,3
2023-03-29 21:00:00,19.6,12.2,28.6,4.2,69.0,21,2,3
2023-03-29 22:00:00,19.3,11.3,26.7,3.7,71.0,22,2,3
2023-03-29 23:00:00,18.0,9.3,20.4,3.5,69.0,23,2,3
2023-03-30 00:00:00,18.0,9.7,18.2,3.4,70.0,0,3,3
2023-03-30 01:00:00,16.5,9.8,17.3,2.4,63.0,1,3,3
2023-03-30 02:00:00,17.5,11.8,18.6,3.2,59.0,2,3,3
2023-03-30 03:00:00,17.5,12.1,18.5,3.2,57.0,3,3,3
2023-03-30 04:00:00,18.2,13.0,17.5,3.3,54.0,4,3,3
2023-03-30 05:00:00,22.3,11.0,18.3,3.0,53.0,5,3,3
2023-03-30 06:00:00,19.7,11.1,20.1,2.7,45.0,6,3,3
2023-03-30 07:00:00,21.0,15.0,26.1,3.1,32.0,7,3,3
2023-03-30 08:00:00,23.4,16.6,41.4,3.7,23.0,8,3,3
2023-03-30 09:00:00,23.0,14.3,45.1,3.7,26.0,9,3,3
2023-03-30 10:00:00,22.3,12.1,42.8,3.0,21.0,10,3,3
2023-03-30 11:00:00,19.4,8.9,41.6,2.2,30.0,11,3,3
2023-03-30 12:00:00,20.8,9.0,36.8,1.8,32.0,12,3,3
2023-03-30 13:00:00,21.4,10.4,33.3,2.4,37.0,13,3,3
2023-03-30 14:00:00,21.8,12.0,22.4,2.4,50.0,14,3,3
2023-03-30 15:00:00,20.4,11.5,23.3,3.0,60.0,15,3,3
2023-03-30 16:00:00,21.2,10.5,19.0,3.0,71.0,16,3,3
2023-03-30 17:00:00,18.8,11.6,14.8,3.1,76.0,17,3,3
2023-03-30 18:00:00,16.3,9.5,14.2,3.0,79.0,18,3,3
2023-03-30 19:00:00,17.6,10.8,18.2,3.5,73.0,19,3,3
2023-03-30 20:00:00,18.0,11.3,28.6,3.5,62.0,20,3,3
2023-03-30 21:00:00,17.4,10.4,26.3,3.2,53.0,21,3,3
2023-03-30 22:00:00,17.4,10.1,26.8,3.4,63.0,22,3,3
2023-03-30 23:00:00,18.1,9.4,21.0,3.6,65.0,23,3,3
2023-03-31 00:00:00,17.5,9.4,19.4,4.0,63.0,0,4,3
2023-03-31 01:00:00,16.5,9.4,16.8,3.5,60.0,1,4,3
2023-03-31 02:00:00,16.1,9.4,17.6,2.6,54.0,2,4,3
2023-03-31 03:00:00,17.1,9.7,19.9,3.2,57.0,3,4,3
2023-03-31 04:00:00,17.0,9.8,18.9,3.5,57.0,4,4,3
2023-03-31 05:00:00,16.7,9.0,18.7,3.7,50.0,5,4,3
2023-03-31 06:00:00,18.5,10.5,20.3,3.9,52.0,6,4,3
2023-03-31 07:00:00,21.0,12.4,25.3,4.5,34.0,7,4,3
2023-03-31 08:00:00,23.6,14.9,40.4,5.0,36.0,8,4,3
2023-03-31 09:00:00,24.3,13.3,48.2,5.1,28.0,9,4,3
2023-03-31 10:00:00,24.2,14.3,42.1,4.3,29.0,10,4,3
2023-03-31 11:00:00,24.1,14.0,42.5,4.2,34.0,11,4,3
2023-03-31 12:00:00,24.6,12.7,38.8,4.2,48.0,12,4,3
2023-03-31 13:00:00,23.1,13.0,28.3,3.9,59.0,13,4,3
2023-03-31 14:00:00,22.8,12.9,25.8,3.8,61.0,14,4,3
2023-03-31 15:00:00,21.8,13.4,23.1,3.4,68.0,15,4,3
2023-03-31 16:00:00,21.5,13.5,21.8,3.2,70.0,16,4,3
2023-03-31 17:00:00,20.6,12.4,24.7,3.2,67.0,17,4,3
2023-03-31 18:00:00,22.1,14.1,26.0,3.6,65.0,18,4,3
2023-03-31 19:00:00,19.7,12.7,28.5,3.4,60.0,19,4,3
2023-03-31 20:00:00,18.9,14.4,39.0,3.4,49.0,20,4,3
2023-03-31 21:00:00,19.3,14.6,40.2,3.0,40.0,21,4,3
2023-03-31 22:00:00,18.4,15.4,45.1,3.1,42.0,22,4,3
2023-03-31 23:00:00,19.3,16.6,50.1,3.3,25.0,23,4,3
2023-04-01 00:00:00,21.1,14.5,41.3,3.0,20.0,0,5,4
2023-04-01 01:00:00,22.0,16.2,40.7,2.2,25.0,1,5,4
2023-04-01 02:00:00,25.7,16.5,36.5,2.9,28.0,2,5,4
2023-04-01 03:00:00,23.8,18.2,33.7,3.3,23.0,3,5,4
2023-04-01 04:00:00,20.3,17.6,30.4,3.6,27.0,4,5,4
2023-04-01 05:00:00,17.7,13.8,25.7,3.2,25.0,5,5,4
2023-04-01 06:00:00,16.1,12.9,23.3,3.2,25.0,6,5,4
2023-04-01 07:00:00,15.2,12.8,25.7,2.7,24.0,7,5,4
2023-04-01 08:00:00,16.7,13.6,27.2,2.8,19.0,8,5,4
2023-04-01 09:00:00,16.7,13.9,28.4,3.4,20.0,9,5,4
2023-04-01 10:00:00,16.4,12.2,29.1,2.9,26.0,10,5,4
2023-04-01 11:00:00,15.3,11.2,24.0,3.2,35.0,11,5,4
2023-04-01 12:00:00,12.3,7.5,19.8,3.2,45.0,12,5,4
2023-04-01 13:00:00,11.8,7.7,15.9,2.0,57.0,13,5,4
2023-04-01 14:00:00,8.4,5.1,12.7,1.8,66.0,14,5,4
2023-04-01 15:00:00,9.8,5.8,11.3,2.3,71.0,15,5,4
2023-04-01 16:00:00,9.6,6.8,10.3,2.4,75.0,16,5,4
2023-04-01 17:00:00,9.5,7.1,8.7,2.0,80.0,17,5,4
2023-04-01 18:00:00,8.7,7.0,12.0,2.6,81.0,18,5,4
2023-04-01 19:00:00,8.1,6.5,18.2,2.6,79.0,19,5,4
2023-04-01 20:00:00,8.6,7.3,23.0,2.7,71.0,20,5,4
2023-04-01 21:00:00,9.4,7.9,25.9,2.9,64.0,21,5,4
2023-04-01 22:00:00,10.6,9.3,31.1,3.0,48.0,22,5,4
2023-04-01 23:00:00,11.2,10.8,33.1,2.7,36.0,23,5,4
2023-04-02 00:00:00,11.8,9.9,35.8,2.7,33.0,0,6,4
2023-04-02 01:00:00,11.8,10.0,38.1,2.8,29.0,1,6,4
2023-04-02 02:00:00,10.0,9.5,27.8,2.8,30.0,2,6,4
2023-04-02 03:00:00,10.4,9.3,27.7,2.9,30.0,3,6,4
2023-04-02 04:00:00,15.7,14.4,30.7,2.8,28.0,4,6,4
2023-04-02 05:00:00,16.1,17.6,24.6,2.6,23.0,5,6,4
2023-04-02 06:00:00,16.5,15.6,27.7,2.9,25.0,6,6,4
2023-04-02 07:00:00,17.3,17.9,29.0,3.0,27.0,7,6,4
2023-04-02 08:00:00,18.5,16.7,31.2,3.0,27.0,8,6,4
2023-04-02 09:00:00,17.1,12.8,22.9,2.7,31.0,9,6,4
2023-04-02 10:00:00,17.6,12.8,23.8,2.3,42.0,10,6,4
2023-04-02 11:00:00,16.7,10.7,21.5,2.8,53.0,11,6,4
2023-04-02 12:00:00,16.7,11.7,16.0,3.2,63.0,12,6,4
2023-04-02 13:00:00,18.4,12.7,13.4,2.6,74.0,13,6,4
2023-04-02 14:00:00,19.1,13.3,10.1,2.6,81.0,14,6,4
2023-04-02 15:00:00,19.1,13.4,10.6,2.7,86.0,15,6,4
2023-04-02 16:00:00,16.5,11.9,11.5,2.9,89.0,16,6,4
2023-04-02 17:00:00,15.1,10.1,10.9,2.7,89.0,17,6,4
2023-04-02 18:00:00,13.8,10.3,12.1,2.7,89.0,18,6,4
2023-04-02 19:00:00,15.6,12.1,13.4,2.9,86.0,19,6,4
2023-04-02 20:00:00,15.4,12.7,19.2,2.8,80.0,20,6,4
2023-04-02 21:00:00,14.8,12.9,25.5,2.6,69.0,21,6,4
2023-04-02 22:00:00,14.4,13.9,31.6,2.9,59.0,22,6,4
2023-04-02 23:00:00,14.6,14.8,34.5,3.0,48.0,23,6,4
2023-04-03 00:00:00,16.0,13.4,42.1,3.1,32.0,0,0,4
2023-04-03 01:00:00,17.4,15.8,44.6,3.0,26.0,1,0,4
2023-04-03 02:00:00,17.1,16.2,41.7,3.0,19.0,2,0,4
2023-04-03 03:00:00,18.4,16.7,39.1,2.7,16.0,3,0,4
2023-04-03 04:00:00,17.6,15.3,36.0,2.7,15.0,4,0,4
2023-04-03 05:00:00,17.2,15.0,36.6,2.5,17.0,5,0,4
2023-04-03 06:00:00,18.5,17.3,30.8,2.2,11.0,6,0,4
2023-04-03 07:00:00,22.3,19.4,43.2,2.3,10.0,7,0,4
2023-04-03 08:00:00,23.6,19.8,46.1,2.8,9.0,8,0,4
2023-04-03 09:00:00,20.5,18.3,43.7,2.6,14.0,9,0,4
2023-04-03 10:00:00,19.3,12.0,33.7,2.8,26.0,10,0,4
2023-04-03 11:00:00,18.9,12.5,31.1,2.8,37.0,11,0,4
2023-04-03 12:00:00,18.5,13.1,19.8,2.9,50.0,12,0,4
2023-04-03 13:00:00,18.9,14.2,15.7,2.8,59.0,13,0,4
2023-04-03 14:00:00,19.0,14.3,13.1,2.3,63.0,14,0,4
2023-04-03 15:00:00,17.0,13.5,11.0,2.3,71.0,15,0,4
2023-04-03 16:00:00,16.7,13.5,10.2,2.1,75.0,16,0,4
2023-04-03 17:00:00,14.9,12.5,10.1,2.3,78.0,17,0,4
2023-04-03 18:00:00,15.5,12.7,10.4,2.3,76.0,18,0,4
2023-04-03 19:00:00,14.7,12.5,11.7,2.3,74.0,19,0,4
2023-04-03 20:00:00,16.9,14.7,13.4,2.5,71.0,20,0,4
2023-04-03 21:00:00,16.5,13.9,13.7,2.4,71.0,21,0,4
2023-04-03 22:00:00,16.1,13.2,15.8,2.6,64.0,22,0,4
2023-04-03 23:00:00,14.6,11.2,13.4,2.4,69.0,23,0,4
2023-04-04 00:00:00,15.6,12.0,11.6,2.6,69.0,0,1,4
2023-04-04 01:00:00,15.9,11.9,11.9,2.8,69.0,1,1,4
2023-04-04 02:00:00,16.7,12.1,9.4,2.6,65.0,2,1,4
2023-04-04 03:00:00,15.6,10.5,9.4,2.5,69.0,3,1,4
2023-04-04 04:00:00,14.8,9.0,10.4,2.4,64.0,4,1,4
2023-04-04 05:00:00,14.0,9.8,10.6,2.4,64.0,5,1,4
2023-04-04 06:00:00,14.3,8.8,12.4,2.4,57.0,6,1,4
2023-04-04 07:00:00,13.9,8.3,13.9,2.7,51.0,7,1,4
2023-04-04 08:00:00,14.7,10.4,18.5,2.7,46.0,8,1,4
2023-04-04 09:00:00,14.3,7.8,20.0,2.6,51.0,9,1,4
2023-04-04 10:00:00,17.3,8.6,18.4,2.8,54.0,10,1,4
2023-04-04 11:00:00,17.2,9.5,13.9,2.5,63.0,11,1,4
2023-04-04 12:00:00,17.7,10.4,10.5,2.3,69.0,12,1,4
2023-04-04 13:00:00,16.8,10.0,8.7,2.2,75.0,13,1,4
2023-04-04 14:00:00,16.8,9.9,9.3,2.2,76.0,14,1,4
2023-04-04 15:00:00,17.2,9.6,9.5,2.2,78.0,15,1,4
2023-04-04 16:00:00,16.4,9.7,10.1,2.2,79.0,16,1,4
2023-04-04 17:00:00,16.1,9.6,10.7,2.3,80.0,17,1,4
2023-04-04 18:00:00,16.4,9.6,11.7,2.6,81.0,18,1,4
2023-04-04 19:00:00,15.9,9.3,14.3,2.4,84.0,19,1,4
2023-04-04 20:00:00,16.6,10.8,20.1,2.4,72.0,20,1,4
2023-04-04 21:00:00,18.3,10.3,27.5,2.5,64.0,21,1,4
2023-04-04 22:00:00,19.0,10.3,32.1,2.8,66.0,22,1,4
2023-04-04 23:00:00,20.0,11.1,36.3,3.1,60.0,23,1,4
2023-04-05 00:00:00,19.3,11.8,33.7,2.5,57.0,0,2,4
2023-04-05 01:00:00,18.4,9.7,27.2,2.0,58.0,1,2,4
2023-04-05 02:00:00,17.2,9.4,22.3,2.5,56.0,2,2,4
2023-04-05 03:00:00,17.4,12.1,20.9,2.2,56.0,3,2,4
2023-04-05 04:00:00,19.2,12.4,18.8,2.3,53.0,4,2,4
2023-04-05 05:00:00,20.3,14.0,20.4,2.9,51.0,5,2,4
2023-04-05 06:00:00,21.5,15.5,22.1,2.6,49.0,6,2,4
2023-04-05 07:00:00,23.1,16.5,25.4,2.8,45.0,7,2,4
2023-04-05 08:00:00,24.4,17.7,32.4,3.2,40.0,8,2,4
2023-04-05 09:00:00,23.3,15.4,33.9,2.5,46.0,9,2,4
2023-04-05 10:00:00,23.4,14.9,29.2,2.4,44.0,10,2,4
2023-04-05 11:00:00,22.8,15.3,24.9,2.5,60.0,11,2,4
2023-04-05 12:00:00,23.3,15.1,15.7,2.2,72.0,12,2,4
2023-04-05 13:00:00,21.9,13.6,12.2,2.1,78.0,13,2,4
2023-04-05 14:00:00,21.5,13.0,11.2,2.0,82.0,14,2,4
2023-04-05 15:00:00,20.9,13.0,10.6,1.9,84.0,15,2,4
2023-04-05 16:00:00,20.5,12.4,11.0,1.8,84.0,16,2,4
2023-04-05 17:00:00,19.5,12.3,11.5,1.8,85.0,17,2,4
2023-04-05 18:00:00,19.8,13.0,12.3,1.7,86.0,18,2,4
2023-04-05 19:00:00,19.4,14.0,13.5,1.7,87.0,19,2,4
2023-04-05 20:00:00,20.4,15.9,20.5,2.2,78.0,20,2,4
2023-04-05 21:00:00,22.0,14.9,27.7,2.2,69.0,21,2,4
2023-04-05 22:00:00,23.3,15.4,26.2,2.1,70.0,22,2,4
2023-04-05 23:00:00,24.1,16.5,29.8,2.4,62.0,23,2,4
2023-04-06 00:00:00,23.4,14.9,30.2,2.5,55.0,0,3,4
2023-04-06 01:00:00,22.4,17.4,28.6,2.3,55.0,1,3,4
2023-04-06 02:00:00,22.1,17.9,24.3,2.3,55.0,2,3,4
2023-04-06 03:00:00,24.7,18.5,23.0,2.0,52.0,3,3,4
2023-04-06 04:00:00,23.8,20.3,25.8,2.1,43.0,4,3,4
2023-04-06 05:00:00,25.6,19.7,27.0,2.5,41.0,5,3,4
2023-04-06 06:00:00,25.7,18.8,27.7,2.4,38.0,6,3,4
2023-04-06 07:00:00,27.0,19.5,37.7,2.4,33.0,7,3,4
2023-04-06 08:00:00,28.5,21.0,52.4,2.5,23.0,8,3,4
2023-04-06 09:00:00,30.0,21.3,55.8,2.7,24.0,9,3,4
2023-04-06 10:00:00,31.5,21.1,39.9,3.5,36.0,10,3,4
2023-04-06 11:00:00,31.2,20.0,35.7,3.4,46.0,11,3,4
2023-04-06 12:00:00,31.3,18.3,28.8,2.3,68.0,12,3,4
2023-04-06 13:00:00,29.9,18.9,23.3,2.4,75.0,13,3,4
2023-04-06 14:00:00,28.2,18.5,20.4,2.1,79.0,14,3,4
2023-04-06 15:00:00,27.2,18.7,16.7,1.9,81.0,15,3,4
2023-04-06 16:00:00,25.7,18.0,16.2,2.1,83.0,16,3,4
2023-04-06 17:00:00,23.5,18.2,15.8,2.3,87.0,17,3,4
2023-04-06 18:00:00,24.1,18.4,15.6,2.4,90.0,18,3,4
2023-04-06 19:00:00,26.2,18.8,16.2,2.9,83.0,19,3,4
2023-04-06 20:00:00,27.9,18.5,26.5,3.3,74.0,20,3,4
2023-04-06 21:00:00,31.4,21.0,35.1,3.4,62.0,21,3,4
2023-04-06 22:00:00,34.3,22.4,37.3,3.5,50.0,22,3,4
2023-04-06 23:00:00,30.4,22.9,41.2,3.3,45.0,23,3,4
2023-04-07 00:00:00,29.7,20.2,35.1,2.8,46.0,0,4,4
2023-04-07 01:00:00,30.2,19.4,32.5,2.9,44.0,1,4,4
2023-04-07 02:00:00,31.7,20.8,37.6,2.4,37.0,2,4,4
2023-04-07 03:00:00,32.4,21.1,37.9,2.4,42.0,3,4,4
2023-04-07 04:00:00,35.0,19.5,33.0,2.8,35.0,4,4,4
2023-04-07 05:00:00,33.5,18.4,34.5,3.2,28.0,5,4,4
2023-04-07 06:00:00,32.0,19.2,39.3,3.0,16.0,6,4,4
2023-04-07 07:00:00,34.7,22.3,47.3,3.2,13.0,7,4,4
2023-04-07 08:00:00,42.2,25.7,63.0,3.5,6.0,8,4,4
2023-04-07 09:00:00,42.2,25.3,73.6,3.4,14.0,9,4,4
2023-04-07 10:00:00,36.2,27.7,60.0,4.2,27.0,10,4,4
2023-04-07 11:00:00,34.6,25.5,52.0,4.3,37.0,11,4,4
2023-04-07 12:00:00,36.1,25.2,50.6,4.3,49.0,12,4,4
2023-04-07 13:00:00,36.3,25.6,39.5,4.0,59.0,13,4,4
2023-04-07 14:00:00,34.1,23.5,33.0,4.0,64.0,14,4,4
2023-04-07 15:00:00,30.4,22.5,28.3,3.7,73.0,15,4,4
2023-04-07 16:00:00,29.2,21.3,26.2,3.0,79.0,16,4,4
2023-04-07 17:00:00,27.8,20.0,18.4,2.8,82.0,17,4,4
2023-04-07 18:00:00,28.4,20.0,17.8,2.5,83.0,18,4,4
2023-04-07 19:00:00,28.1,20.9,21.6,2.3,77.0,19,4,4
2023-04-07 20:00:00,27.6,20.9,28.3,2.8,67.0,20,4,4
2023-04-07 21:00:00,28.8,20.9,31.5,2.9,56.0,21,4,4
2023-04-07 22:00:00,28.3,20.4,31.7,2.5,54.0,22,4,4
2023-04-07 23:00:00,26.6,19.6,35.0,2.3,47.0,23,4,4
2023-04-08 00:00:00,27.0,19.4,37.7,2.6,36.0,0,5,4
2023-04-08 01:00:00,28.1,20.1,39.1,2.5,31.0,1,5,4
2023-04-08 02:00:00,33.2,23.8,41.5,2.3,33.0,2,5,4
2023-04-08 03:00:00,29.0,20.7,38.3,2.4,26.0,3,5,4
2023-04-08 04:00:00,27.7,20.1,34.9,2.3,25.0,4,5,4
2023-04-08 05:00:00,27.7,20.7,36.8,2.4,20.0,5,5,4
2023-04-08 06:00:00,27.1,21.2,34.2,2.6,16.0,6,5,4
2023-04-08 07:00:00,29.7,21.9,39.3,2.2,9.0,7,5,4
2023-04-08 08:00:00,31.7,24.2,37.3,2.2,9.0,8,5,4
2023-04-08 09:00:00,31.6,25.6,36.7,2.4,10.0,9,5,4
2023-04-08 10:00:00,30.1,24.3,28.2,2.6,25.0,10,5,4
2023-04-08 11:00:00,28.7,23.6,24.4,3.1,37.0,11,5,4
2023-04-08 12:00:00,28.6,21.3,23.3,2.8,54.0,12,5,4
2023-04-08 13:00:00,27.6,19.9,19.0,2.6,69.0,13,5,4
2023-04-08 14:00:00,24.9,18.4,15.0,2.2,82.0,14,5,4
2023-04-08 15:00:00,21.7,16.7,11.2,2.0,89.0,15,5,4
2023-04-08 16:00:00,22.1,15.8,10.6,2.0,94.0,16,5,4
2023-04-08 17:00:00,19.8,15.8,12.7,1.9,95.0,17,5,4
2023-04-08 18:00:00,20.5,15.1,13.2,1.8,97.0,18,5,4
2023-04-08 19:00:00,19.0,15.2,14.1,1.9,95.0,19,5,4
2023-04-08 20:00:00,18.9,13.7,16.7,2.4,89.0,20,5,4
2023-04-08 21:00:00,24.6,18.8,23.1,2.0,90.0,21,5,4
2023-04-08 22:00:00,24.4,21.0,24.5,2.1,88.0,22,5,4
2023-04-08 23:00:00,25.3,23.7,20.3,2.0,86.0,23,5,4
2023-04-09 00:00:00,26.3,22.0,14.9,2.1,81.0,0,6,4
2023-04-09 01:00:00,24.4,19.6,13.5,1.9,77.0,1,6,4
2023-04-09 02:00:00,21.9,16.7,12.6,1.7,73.0,2,6,4
2023-04-09 03:00:00,20.0,15.9,13.7,1.5,75.0,3,6,4
2023-04-09 04:00:00,18.0,12.0,14.6,1.6,66.0,4,6,4
2023-04-09 05:00:00,19.1,13.3,15.3,1.6,59.0,5,6,4
2023-04-09 06:00:00,20.1,13.8,16.6,1.7,57.0,6,6,4
2023-04-09 07:00:00,22.4,15.5,20.1,1.7,51.0,7,6,4
2023-04-09 08:00:00,22.8,15.6,22.2,1.7,45.0,8,6,4
2023-04-09 09:00:00,22.5,15.8,20.2,1.5,48.0,9,6,4
2023-04-09 10:00:00,22.4,17.7,17.7,1.5,54.0,10,6,4
2023-04-09 11:00:00,21.6,16.7,12.4,1.4,69.0,11,6,4
2023-04-09 12:00:00,19.3,15.4,9.3,1.6,82.0,12,6,4
2023-04-09 13:00:00,19.0,14.0,9.0,1.7,88.0,13,6,4
2023-04-09 14:00:00,18.7,13.5,9.4,1.7,89.0,14,6,4
2023-04-09 15:00:00,18.9,13.9,10.0,1.6,92.0,15,6,4
2023-04-09 16:00:00,18.2,13.1,10.3,1.6,95.0,16,6,4
2023-04-09 17:00:00,16.8,12.6,9.5,1.5,100.0,17,6,4
2023-04-09 18:00:00,15.7,11.1,9.9,1.5,102.0,18,6,4
2023-04-09 19:00:00,14.3,11.1,9.6,1.4,103.0,19,6,4
2023-04-09 20:00:00,14.3,11.6,16.5,1.7,95.0,20,6,4
2023-04-09 21:00:00,15.1,12.7,15.9,2.0,90.0,21,6,4
2023-04-09 22:00:00,16.1,12.9,18.3,2.0,83.0,22,6,4
2023-04-09 23:00:00,15.5,13.6,19.0,2.1,80.0,23,6,4
2023-04-10 00:00:00,15.3,13.7,15.0,1.9,72.0,0,0,4
2023-04-10 01:00:00,14.7,12.8,12.0,1.7,65.0,1,0,4
2023-04-10 02:00:00,13.9,11.7,11.7,1.9,56.0,2,0,4
2023-04-10 03:00:00,14.1,10.2,10.9,1.8,61.0,3,0,4
2023-04-10 04:00:00,14.2,10.4,11.1,1.8,57.0,4,0,4
2023-04-10 05:00:00,14.6,9.5,12.8,1.9,55.0,5,0,4
2023-04-10 06:00:00,14.1,10.2,13.3,1.8,55.0,6,0,4
2023-04-10 07:00:00,14.7,10.1,15.0,2.1,51.0,7,0,4
2023-04-10 08:00:00,15.3,10.7,20.9,2.2,45.0,8,0,4
2023-04-10 09:00:00,13.8,10.1,17.0,2.0,48.0,9,0,4
2023-04-10 10:00:00,14.2,11.3,15.1,1.8,52.0,10,0,4
2023-04-10 11:00:00,15.0,9.9,10.0,1.8,64.0,11,0,4
2023-04-10 12:00:00,16.4,10.2,8.4,1.7,68.0,12,0,4
2023-04-10 13:00:00,15.2,9.5,8.1,1.5,73.0,13,0,4
2023-04-10 14:00:00,15.0,10.0,9.0,1.7,79.0,14,0,4
2023-04-10 15:00:00,14.9,9.3,10.5,1.6,83.0,15,0,4
2023-04-10 16:00:00,14.2,8.4,10.0,1.6,88.0,16,0,4
2023-04-10 17:00:00,14.1,9.5,9.5,1.5,91.0,17,0,4
2023-04-10 18:00:00,13.6,10.1,14.2,1.4,92.0,18,0,4
2023-04-10 19:00:00,13.6,11.1,16.9,1.8,95.0,19,0,4
2023-04-10 20:00:00,16.6,11.7,28.2,2.2,79.0,20,0,4
2023-04-10 21:00:00,16.9,12.0,37.0,2.3,74.0,21,0,4
2023-04-10 22:00:00,17.8,13.3,34.4,2.8,62.0,22,0,4
2023-04-10 23:00:00,16.9,11.8,42.0,2.6,45.0,23,0,4
2023-04-11 00:00:00,18.7,12.2,43.8,2.5,40.0,0,1,4
2023-04-11 01:00:00,19.2,12.5,39.6,2.3,33.0,1,1,4
2023-04-11 02:00:00,24.4,12.2,41.9,2.6,24.0,2,1,4
2023-04-11 03:00:00,21.8,13.6,39.9,2.3,21.0,3,1,4
2023-04-11 04:00:00,22.6,14.9,35.0,2.2,18.0,4,1,4
2023-04-11 05:00:00,24.0,16.8,35.8,2.2,14.0,5,1,4
2023-04-11 06:00:00,22.9,17.6,37.5,2.6,13.0,6,1,4
2023-04-11 07:00:00,26.0,21.6,44.0,2.9,7.0,7,1,4
2023-04-11 08:00:00,27.9,21.9,48.0,3.2,13.0,8,1,4
2023-04-11 09:00:00,29.8,20.8,43.7,3.4,14.0,9,1,4
2023-04-11 10:00:00,24.1,16.9,34.5,2.4,31.0,10,1,4
2023-04-11 11:00:00,23.5,15.4,28.9,2.0,51.0,11,1,4
2023-04-11 12:00:00,23.8,15.2,25.8,2.5,66.0,12,1,4
2023-04-11 13:00:00,23.5,13.4,17.8,2.8,79.0,13,1,4
2023-04-11 14:00:00,19.9,11.8,14.3,2.7,87.0,14,1,4
2023-04-11 15:00:00,19.6,11.7,11.4,2.5,92.0,15,1,4
2023-04-11 16:00:00,18.8,11.7,10.0,2.0,95.0,16,1,4
2023-04-11 17:00:00,17.7,11.4,9.8,2.1,96.0,17,1,4
2023-04-11 18:00:00,16.3,11.2,10.5,2.3,92.0,18,1,4
2023-04-11 19:00:00,16.1,10.8,13.0,2.4,93.0,19,1,4
2023-04-11 20:00:00,15.7,11.6,14.9,2.8,87.0,20,1,4
2023-04-11 21:00:00,15.7,10.9,17.4,3.1,84.0,21,1,4
2023-04-11 22:00:00,16.2,11.2,15.6,2.9,80.0,22,1,4
2023-04-11 23:00:00,18.5,12.4,16.0,2.7,73.0,23,1,4
2023-04-12 00:00:00,18.0,12.1,12.5,2.5,67.0,0,2,4
2023-04-12 01:00:00,17.5,11.1,13.5,2.4,64.0,1,2,4
2023-04-12 02:00:00,17.1,11.0,14.3,2.6,61.0,2,2,4
2023-04-12 03:00:00,17.4,11.9,14.8,2.6,54.0,3,2,4
2023-04-12 04:00:00,18.0,14.7,18.2,2.7,39.0,4,2,4
2023-04-12 05:00:00,21.5,17.1,19.5,2.3,34.0,5,2,4
2023-04-12 06:00:00,22.5,20.1,21.7,2.0,34.0,6,2,4
2023-04-12 07:00:00,25.7,19.8,25.2,2.2,32.0,7,2,4
2023-04-12 08:00:00,29.2,20.8,28.0,2.4,36.0,8,2,4
2023-04-12 09:00:00,27.2,21.1,29.7,2.5,44.0,9,2,4
2023-04-12 10:00:00,25.9,19.1,25.7,2.4,54.0,10,2,4
2023-04-12 11:00:00,25.8,19.3,24.2,2.3,59.0,11,2,4
2023-04-12 12:00:00,26.0,19.5,20.7,2.2,68.0,12,2,4
2023-04-12 13:00:00,25.7,18.5,17.9,2.2,72.0,13,2,4
2023-04-12 14:00:00,25.8,18.4,14.5,2.2,75.0,14,2,4
2023-04-12 15:00:00,24.3,16.7,13.7,2.1,78.0,15,2,4
2023-04-12 16:00:00,23.3,16.7,12.0,2.2,83.0,16,2,4
2023-04-12 17:00:00,22.7,16.2,13.4,2.2,87.0,17,2,4
2023-04-12 18:00:00,23.5,16.6,14.7,2.2,80.0,18,2,4
2023-04-12 19:00:00,22.6,18.2,18.5,2.1,77.0,19,2,4
2023-04-12 20:00:00,25.1,19.4,21.2,2.0,72.0,20,2,4
2023-04-12 21:00:00,23.5,17.5,25.2,2.1,65.0,21,2,4
2023-04-12 22:00:00,21.5,18.3,26.0,2.1,58.0,22,2,4
2023-04-12 23:00:00,22.4,17.8,24.1,1.9,52.0,23,2,4
2023-04-13 00:00:00,24.0,19.0,23.8,1.8,47.0,0,3,4
2023-04-13 01:00:00,23.9,19.0,21.0,1.5,51.0,1,3,4
2023-04-13 02:00:00,23.1,18.1,15.6,1.9,57.0,2,3,4
2023-04-13 03:00:00,20.4,16.7,15.6,1.8,53.0,3,3,4
